transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,product_name_master,category_master,revenue,discount_amount,net_revenue
103,909,Jacqueline Frye,105,45000.0,Tv,Electronics,online,Chennai,2025-09-05,3,Cash,0.35,b7bc3ad91c34dcb7476112d46b58931728e9eb5ffa97ec91dbfb9a379eb57a22,XXXXXX2895,successful,TV,Electronics,135000.0,47250.0,87750.0
104,788,William Wright,107,50000.0,Dining Table,furniture,offline,Bangalore,2025-06-30,2,UPI,0.15,9549234d8c813d49d9207b55137f3a303aaa67a2d976eb09807531443ca17374,XXXXXX5393,successful,Dining Table,Furniture,100000.0,15000.0,85000.0
105,713,Jason Griffin,107,50000.0,Dining Table,Furniture,online,Hyderabad,2026-02-26,1,NetBanking,0.05,33d0498fc058e1f019e9479799a125a860f1da5937b1c4fb7c42f9dca86e10be,XXXXXX8007,successful,Dining Table,Furniture,50000.0,2500.0,47500.0
106,54,Jessica Hernandez,105,45000.0,Tv,Electronics,offline,Hyderabad,2026-02-27,2,Card,0.05,c2484578a36fec04c41a3dfea89136e407d6e790090c7e130a3e1b54fefab2b1,XXXXXX1854,successful,TV,Electronics,90000.0,4500.0,85500.0
107,89,Joseph Davis,106,80000.0,Sofa,furniture,offline,Hyderabad,2025-03-09,4,UPI,0.35,8ad46431983c9a027829c7aee83479c2523f334f779f4d58af6b4ddd789bd41b,XXXXXX8548,successful,Sofa,Furniture,320000.0,112000.0,208000.0
108,724,Kimberly Winters,103,1300.0,Shirt,clothing,offline,Chennai,2025-06-22,4,Card,0.35,0ff3b92ed6c76c752922d8cdaeed55063b97e67c56d8f36acf0d634dee9fc08b,XXXXXX1493,successful,Shirt,Clothing,5200.0,1819.9999999999998,3380.0
109,128,Ethan Porter,104,8000.0,Shoes,Clothing,online,Bangalore,2026-02-03,3,Card,0.2,f5ce7c8c8577bd2d49c325f9af19f9f39a2d6fe0add4ae54eeda433bb87df488,XXXXXX4264,successful,Shoes,Clothing,24000.0,4800.0,19200.0
110,264,Kelli Johnson,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-08-25,2,Cash,0.2,3aaa6ae0a7b9a1c8b63158b1c3de5f2ac397ffd9e5820b12ded699bba5bc097b,XXXXXX6731,successful,Dining Table,Furniture,100000.0,20000.0,80000.0
111,637,Kevin King,106,80000.0,Sofa,Furniture,online,Bangalore,2026-02-18,5,Cash,0.1,ac31a7e7c3c2abae18e68715840308acd9f94155b6791e6212e9dcf4ab6f59c8,XXXXXX5430,successful,Sofa,Furniture,400000.0,40000.0,360000.0
112,381,Melissa Garza,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-09-14,1,Cash,0.15,1fa83948db38c630f4d5085b30174fee8d20ade842c046524a92e4c0f51492a0,XXXXXX4306,successful,Phone,Electronics,70000.0,10500.0,59500.0
113,286,Carmen Sanders,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-01-12,4,NetBanking,0.4,6ef7c793400361653d62603164d98b772539971c69e6b497e8bfb358831ca370,XXXXXX0019,successful,Mixer Grinder,Home Appliances,60000.0,24000.0,36000.0
114,484,Eric Cabrera,101,250000.0,Laptop,Electronics,online,Bangalore,2025-04-07,3,NetBanking,0.25,45372231041cad0024d5f2a04327241ff765c0108dc6c260cd9ac84cc7ab5e7c,XXXXXX8733,successful,Laptop,Electronics,750000.0,187500.0,562500.0
115,270,Katherine Shaw,107,50000.0,Dining Table,FURN,online,Chennai,2025-12-16,1,Card,0.1,b546e74e4328f076edb6c5495c23f50279c76ca95dc1759d266e333fc82a7d1f,XXXXXX7908,successful,Dining Table,Furniture,50000.0,5000.0,45000.0
116,756,Juan Mata,103,1300.0,Shirt,clothing,online,Bangalore,2025-11-22,4,NetBanking,0.2,0e08248b1952bf56f12aa2dbcf1a9743a2077b7d5bf13ac617308d3f527d1da2,XXXXXX4818,successful,Shirt,Clothing,5200.0,1040.0,4160.0
117,937,Nicole Woods,107,50000.0,Dining Table,FURN,online,Mumbai,2025-07-28,4,NetBanking,0.35,222801174f3e68d9dba2b85c643ab89edc17c4c64dbeababa062c61b3966b69a,XXXXXX9075,successful,Dining Table,Furniture,200000.0,70000.0,130000.0
118,206,Kevin Cox,105,45000.0,Tv,Electronics,online,Chennai,2025-04-18,1,UPI,0.4,a01b0cad44d64b4720bacfe59fdf29e52d8b8b60c39853f60cac11f2f51198a0,XXXXXX5408,successful,TV,Electronics,45000.0,18000.0,27000.0
119,822,Christine Rivera,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-02-24,2,NetBanking,0.25,c42738025f906498b431e904b38c9d8f2cde2c8bce623d9bd71c504260ebda79,XXXXXX6621,successful,Laptop,Electronics,500000.0,125000.0,375000.0
120,618,Alan Torres,110,45000.0,Microwave,HOME,offline,Chennai,2025-09-23,5,Card,0.25,3c4a253fedb370c969f1d7bb815eb1bd3e05ca768a5381eae01ce92957eca220,XXXXXX3305,successful,Microwave,Home Appliances,225000.0,56250.0,168750.0
121,175,Shelby Casey,109,65000.0,Refrigerator,HOME,offline,Hyderabad,2025-05-30,1,Card,0.25,21103ec3c0d1709b8b2b610a0d2ec26d6eb3ff668979801062665e910decbe0e,XXXXXX1133,successful,Refrigerator,Home Appliances,65000.0,16250.0,48750.0
122,549,Jacob Hopkins,102,70000.0,Phone,Electronics,online,Bangalore,2025-05-17,4,Cash,0.15,7063f8908f5430c614b4d278c94bbe3d2d5820c7f59061f5ed8efbad6d201878,XXXXXX6590,successful,Phone,Electronics,280000.0,42000.0,238000.0
123,387,Kenneth Rocha,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-06-30,5,UPI,0.3,f42d5e3c5f55e537502d2540211ae55523fc461e910545d2c4282f0a5c5ffa3c,XXXXXX3283,successful,Microwave,Home Appliances,225000.0,67500.0,157500.0
124,592,Timothy Medina,104,8000.0,Shoes,CLOTH,offline,Delhi,2026-03-04,3,Card,0.35,cd9282215d61733f3e44cbecd97ece549a11194632475037329882d94141cc4c,XXXXXX8501,successful,Shoes,Clothing,24000.0,8400.0,15600.0
125,580,Meredith Walker,107,50000.0,Dining Table,furniture,offline,Chennai,2025-10-13,2,Card,0.25,f29e42c5b06edfce5f576f23739a0f023296bcfb7e2fa268ac654c16f619d742,XXXXXX7146,successful,Dining Table,Furniture,100000.0,25000.0,75000.0
126,17,Duane Hall,101,250000.0,Laptop,Electronics,online,Bangalore,2026-02-25,1,Card,0.15,ebb6c6dfe3b541831f15161769c5bf41b8bbb024f6411827b053836ce821ec5c,XXXXXX1149,successful,Laptop,Electronics,250000.0,37500.0,212500.0
126,17,Duane Hall,101,250000.0,Laptop,Electronics,online,Bangalore,2026-02-25,1,Card,0.15,ebb6c6dfe3b541831f15161769c5bf41b8bbb024f6411827b053836ce821ec5c,XXXXXX1149,failed,Laptop,Electronics,250000.0,37500.0,212500.0
127,115,Linda Graham,101,250000.0,Laptop,Electronics,online,Chennai,2026-03-24,1,UPI,0.4,49c50fed6fc1ee333e01605b7d2832a08209268aab4d1107af333ae63e28b5fc,XXXXXX1568,successful,Laptop,Electronics,250000.0,100000.0,150000.0
127,115,Linda Graham,101,250000.0,Laptop,Electronics,online,Chennai,2026-03-24,1,UPI,0.4,49c50fed6fc1ee333e01605b7d2832a08209268aab4d1107af333ae63e28b5fc,XXXXXX1568,failed,Laptop,Electronics,250000.0,100000.0,150000.0
128,710,April Moore,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-07-22,3,Cash,0.3,b114d5e8c557d3ae9fe30998345a0b5b8ce02e13672317453528308ef8494f13,XXXXXX1176,successful,Laptop,Electronics,750000.0,225000.0,525000.0
129,150,Donald Bradley,104,8000.0,Shoes,Clothing,offline,Mumbai,2026-01-17,5,Cash,0.4,b074363965b7c108071097f2f56509c52f7c62645b15bfe660391a7ab8d8692f,XXXXXX9420,successful,Shoes,Clothing,40000.0,16000.0,24000.0
130,149,Ashley Mejia,103,1300.0,Shirt,Clothing,online,Chennai,2025-11-23,1,Card,0.15,8318efc7a721b12bf05c325351d78424b571cb4130b1f8a2602d30190b28e09c,XXXXXX6443,successful,Shirt,Clothing,1300.0,195.0,1105.0
130,149,Ashley Mejia,103,1300.0,Shirt,Clothing,online,Chennai,2025-11-23,1,Card,0.15,8318efc7a721b12bf05c325351d78424b571cb4130b1f8a2602d30190b28e09c,XXXXXX6443,failed,Shirt,Clothing,1300.0,195.0,1105.0
131,274,Joseph Parker,107,50000.0,Dining Table,Furniture,online,Bangalore,2026-01-06,1,UPI,0.15,48aa520cac435014d8e490321859cf36e2659250a6589143269569102e2a6812,XXXXXX9206,successful,Dining Table,Furniture,50000.0,7500.0,42500.0
132,173,Joshua Smith,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-06-07,2,UPI,0.4,88c0402c27cfb1655c96894e7e1aa1a01d29b665c03df8d29c591f8cf7e547ed,XXXXXX7378,successful,Refrigerator,Home Appliances,130000.0,52000.0,78000.0
134,702,Robert Jackson,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-09-30,1,UPI,0.05,f338814c7e5111e7af6919f8028b285dffcbd2914882f8e6cff7f55d6aff2163,XXXXXX6138,successful,Mixer Grinder,Home Appliances,15000.0,750.0,14250.0
135,362,David Wells,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-11-25,5,Cash,0.2,5a56165ec47a3c6bb4e409fc869a51affcfddc2bdfb75458f155ed429a1ea645,XXXXXX9722,successful,Laptop,Electronics,1250000.0,250000.0,1000000.0
136,863,Travis Morgan,101,250000.0,Laptop,Electronics,online,Bangalore,2025-05-24,1,Card,0.15,75e9efdde1cd6badea9f2167dfd3bf1a81ad5db3fcc912dc4d2a7f823df6720e,XXXXXX4457,successful,Laptop,Electronics,250000.0,37500.0,212500.0
137,38,Laura Shelton,103,1300.0,Shirt,clothing,online,Bangalore,2026-02-08,4,Card,0.05,f0127c09f5e3264ee1dde43f3570716b6ac8a951113c0dfb72314decf1cf0fe6,XXXXXX7405,successful,Shirt,Clothing,5200.0,260.0,4940.0
138,432,Charles Nelson,103,1300.0,Shirt,CLOTH,offline,Mumbai,2026-02-22,4,NetBanking,0.4,e55ed831ce8b88594eb595fd9e9bd007e6474a3a0ab7014d7af1429b51efe250,XXXXXX1774,successful,Shirt,Clothing,5200.0,2080.0,3120.0
139,907,Jeffrey Mccall,109,65000.0,Refrigerator,home appliances,online,Hyderabad,2026-02-17,4,NetBanking,0.05,47fe75e59d0acad1a49942fafcf906362be00efb29f89ec160b18122249d3174,XXXXXX4650,successful,Refrigerator,Home Appliances,260000.0,13000.0,247000.0
140,400,Brenda Johnson,101,250000.0,Laptop,Electronics,online,Chennai,2025-06-09,4,NetBanking,0.1,e6d59c0e946ca57d90e04054988859bae6094255dc3e03cb4c83e7021a043487,XXXXXX8393,successful,Laptop,Electronics,1000000.0,100000.0,900000.0
141,180,Chelsea Meyer,103,1300.0,Shirt,CLOTH,online,Bangalore,2025-11-07,4,Card,0.1,65b59fa4ffaf267c149288747774acc0ffcc5bd35c0022ec3b1fd121c4648074,XXXXXX6560,successful,Shirt,Clothing,5200.0,520.0,4680.0
142,137,Kathleen Douglas,107,50000.0,Dining Table,FURN,online,Mumbai,2025-09-26,1,Cash,0.15,3d94779484d91a1ea72c924b05c2bcbcdea906e2e85ccea21935cdc91f3f3983,XXXXXX6544,successful,Dining Table,Furniture,50000.0,7500.0,42500.0
143,313,Mary Lowe,107,50000.0,Dining Table,FURN,offline,Delhi,2026-12-04,3,UPI,0.35,27880315cca11c389b4fc55c28781f1e3bfe5f32981b001e4879d996be3ee6ba,XXXXXX2640,successful,Dining Table,Furniture,150000.0,52500.0,97500.0
144,718,Rebecca Mills,103,1300.0,Shirt,Clothing,online,Delhi,2026-03-21,2,Card,0.1,9e7669e24645f0dbaf09d166e5db76774534cd5ce98df84a3609f30aa8492756,XXXXXX1168,successful,Shirt,Clothing,2600.0,260.0,2340.0
145,975,Jacqueline Doyle,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2026-01-12,3,Card,0.1,afc12ad7c2b1d3b34e95b56e4b2cdf43e6f7a3cc2bb9f33f4493186fa4a36b13,XXXXXX0490,successful,Refrigerator,Home Appliances,195000.0,19500.0,175500.0
146,311,Juan Murphy,103,1300.0,Shirt,CLOTH,offline,Bangalore,2025-10-29,2,NetBanking,0.1,51d163013824714cc3d173b26c90f18906fd7b7eda9f4f0f234e243b0f76afe5,XXXXXX7160,successful,Shirt,Clothing,2600.0,260.0,2340.0
147,111,Alyssa Mitchell,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-09-08,4,Card,0.35,4e95d1b9c6953645eeac987c15df56f143fc41e2c93a58d25d023aade5f10dbd,XXXXXX2386,successful,Dining Table,Furniture,200000.0,70000.0,130000.0
148,139,Melissa Peterson,104,8000.0,Shoes,CLOTH,offline,Mumbai,2025-07-09,3,NetBanking,0.25,90c965d07a3fd0bc98104e2646fa9118f0df9c82d926c094ecba5d16a117a9f9,XXXXXX2133,successful,Shoes,Clothing,24000.0,6000.0,18000.0
149,644,John Parrish,102,70000.0,Phone,Electronics,offline,Delhi,2026-04-04,4,Card,0.2,0b27904ae50a57d9b6087cfd2d78eb549a077e1474fb5346ad52d16294be70e4,XXXXXX7481,successful,Phone,Electronics,280000.0,56000.0,224000.0
150,917,Alexandria Marks,105,45000.0,Tv,Electronics,online,Hyderabad,2025-04-11,2,Cash,0.4,aa68c27cb1ccf0b9000a765c327f734d7b818f61c3b848d9bb13733a5cdf8fff,XXXXXX3519,successful,TV,Electronics,90000.0,36000.0,54000.0
151,294,Jared Moreno,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-04-01,1,NetBanking,0.4,c84e6751a9e92a96a1365383f5c3dcdd3df09fcf648b771a5ae5877d58214e07,XXXXXX7809,successful,Laptop,Electronics,250000.0,100000.0,150000.0
152,171,Michael Church,105,45000.0,Tv,Electronics,online,Hyderabad,2025-06-26,1,NetBanking,0.3,12702c468d94b6b8ed0d5e9582f63916fa9941a31cba203fd00861019c6bbb87,XXXXXX4681,successful,TV,Electronics,45000.0,13500.0,31500.0
153,1,Karen Pollard,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-04-10,3,NetBanking,0.15,38878d194d81226c14a1998858917cc7069bd1cafc635e6fa376320e9f561484,XXXXXX6363,successful,Mixer Grinder,Home Appliances,45000.0,6750.0,38250.0
154,835,Juan Watkins,102,70000.0,Phone,Electronics,online,Delhi,2026-01-31,4,UPI,0.3,c7c332cf10df7af299697c6e03a82aa6fb34908c69ab94ea0fe3f00a3d8b8d47,XXXXXX2580,successful,Phone,Electronics,280000.0,84000.0,196000.0
155,363,Leonard Travis,105,45000.0,Tv,Electronics,online,Delhi,2025-06-07,3,Card,0.1,931d48b3582e271bcc47c98ec02ea48136b7661fcaecc6b949402d939233e531,XXXXXX0472,successful,TV,Electronics,135000.0,13500.0,121500.0
156,334,Brenda Gonzales,109,65000.0,Refrigerator,HOME,online,Chennai,2025-05-11,5,Card,0.3,58d1d62c08ac3255fc654fac32d4b9d96bbd947fb8553526edc31b5593aec51d,XXXXXX1783,successful,Refrigerator,Home Appliances,325000.0,97500.0,227500.0
157,39,Megan Jones,102,70000.0,Phone,Electronics,online,Hyderabad,2026-01-03,1,UPI,0.25,ae21c7526e40956821da89d78b2a12d0153aaa824ae52d04417336788cd92ddb,XXXXXX0686,successful,Phone,Electronics,70000.0,17500.0,52500.0
158,892,Logan Hayes,110,45000.0,Microwave,home appliances,offline,Mumbai,2026-02-17,4,Card,0.15,ebfd080deb6edf589d2037d39d6f12602e3740633531d60b5bb631129cfdda63,XXXXXX0803,successful,Microwave,Home Appliances,180000.0,27000.0,153000.0
159,570,Donald Carter,103,1300.0,Shirt,CLOTH,offline,Chennai,2025-05-08,1,Cash,0.2,fac4dcc8ab7348aa83d911264d07925b9f733b815ce06bb28547fedb07d981eb,XXXXXX0219,successful,Shirt,Clothing,1300.0,260.0,1040.0
160,152,Levi Leon,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-06-06,3,Cash,0.15,cdab3302014cb3c5666e6efbb0160b3a50709c64b25a78ce0279fe97f62e57ad,XXXXXX3306,successful,Refrigerator,Home Appliances,195000.0,29250.0,165750.0
161,944,Julie Rodriguez,104,8000.0,Shoes,clothing,offline,Delhi,2025-08-29,3,Cash,0.1,a6a9fb54d3a08e426816fc447d19303d6fa33f461848b906f9ba3dab17897dfe,XXXXXX0779,successful,Shoes,Clothing,24000.0,2400.0,21600.0
162,197,Gabriel Mills,103,1300.0,Shirt,Clothing,online,Mumbai,2025-11-15,5,NetBanking,0.25,219bfe91e98f2f52f90479d138b034d7e64f50258f7433a988ec488f20aaf71d,XXXXXX4137,successful,Shirt,Clothing,6500.0,1625.0,4875.0
163,256,Nicole Williams,104,8000.0,Shoes,clothing,offline,Chennai,2025-10-08,2,NetBanking,0.15,23f282bd744c97705ad26bcf56a6d8c77539f407c2457adf39ae0014fe17b9b4,XXXXXX1732,successful,Shoes,Clothing,16000.0,2400.0,13600.0
164,993,Julie Wade,109,65000.0,Refrigerator,HOME,online,Bangalore,2025-04-21,2,Card,0.2,32ec0365cd83c9ee50254b2a7a778c66f45dbab864002357bfcb5e074f33dee8,XXXXXX9325,successful,Refrigerator,Home Appliances,130000.0,26000.0,104000.0
165,525,Laura Barajas,106,80000.0,Sofa,FURN,offline,Bangalore,2025-08-09,1,Cash,0.05,3579dadb7ec0ea0b8de3fa92b4f3cdc171c6103c063bd94b7243ed4fe4daa30c,XXXXXX1400,successful,Sofa,Furniture,80000.0,4000.0,76000.0
166,976,Paula Rogers,101,250000.0,Laptop,Electronics,offline,Chennai,2025-11-13,5,UPI,0.25,e829391271382528f66bd5466d41092ac4c3087dc195c2f5c63a9c1208d7f996,XXXXXX1725,successful,Laptop,Electronics,1250000.0,312500.0,937500.0
167,820,Mary Goodwin,103,1300.0,Shirt,clothing,online,Delhi,2026-03-09,3,Card,0.2,628d076147024f7fae6fe26aeb716217047f8c5d8e390784fd74aab065970e04,XXXXXX9201,successful,Shirt,Clothing,3900.0,780.0,3120.0
168,92,Kelly Chang,101,250000.0,Laptop,Electronics,offline,Chennai,2025-06-03,5,Card,0.25,9c2b8cfe84c4d6e167e4123a1c56fe972d11980dd1439cf7f391f4c0c23b02ee,XXXXXX9379,successful,Laptop,Electronics,1250000.0,312500.0,937500.0
169,721,Robert Villa,102,70000.0,Phone,Electronics,online,Mumbai,2025-10-31,5,Cash,0.35,a7e0df9ca4874d27c55446bf291693525e2ff838f7a7a06b7b39b8810f9e8b54,XXXXXX1453,successful,Phone,Electronics,350000.0,122499.99999999999,227500.0
170,893,Taylor Walton,110,45000.0,Microwave,home appliances,online,Delhi,2025-04-29,4,UPI,0.2,62b55ca9bc80c3d8e2b0bf46d326e39f1205292a4ecb43b50d5f1dc64e72ae29,XXXXXX5386,successful,Microwave,Home Appliances,180000.0,36000.0,144000.0
171,871,Joel Hall,102,70000.0,Phone,Electronics,online,Chennai,2026-01-20,3,UPI,0.2,c74aa91d88e60dafe563e6acbf2855ceed401f828d0da3c4e03ac2d2ae03bdd2,XXXXXX5629,successful,Phone,Electronics,210000.0,42000.0,168000.0
172,5,Kathleen Olson,103,1300.0,Shirt,CLOTH,online,Hyderabad,2025-04-16,5,Cash,0.3,37eed92ccb892304f378d31fe2233afe225503489f46010dad0794c3431a5031,XXXXXX9805,successful,Shirt,Clothing,6500.0,1950.0,4550.0
173,368,Emily Scott,107,50000.0,Dining Table,FURN,offline,Mumbai,2026-02-20,4,Card,0.3,3d25dd5d7c199750096763cdaeed68f87a7b1787eb721495e9bee99ca4740c63,XXXXXX9634,successful,Dining Table,Furniture,200000.0,60000.0,140000.0
174,97,Joseph Nolan,105,45000.0,Tv,Electronics,online,Bangalore,2025-10-09,2,NetBanking,0.4,fc3683a5d6f99fdecf3be7fb548a53f44b4d7abc5e033d26239453e8bdf0f6f3,XXXXXX3593,successful,TV,Electronics,90000.0,36000.0,54000.0
175,22,James Walters,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-09-13,5,Cash,0.05,ec2d6f294e97b0d6857fb8bbfc52cef910731d7835d27fa3c1b6b9ec432764c2,XXXXXX4842,successful,Microwave,Home Appliances,225000.0,11250.0,213750.0
176,260,Cynthia Fields,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-09-20,5,Cash,0.4,51eb2cefbc7227dda48d50e86925510cd29584fb421e8ee38d47b3d3ad8cd8c5,XXXXXX5111,successful,Dining Table,Furniture,250000.0,100000.0,150000.0
177,164,Shawn Stewart,107,50000.0,Dining Table,FURN,online,Chennai,2025-09-04,4,Card,0.05,b49023f0bee370414cd5d009ad3aa042b02b1105fb6bc41e829785165754764b,XXXXXX4854,successful,Dining Table,Furniture,200000.0,10000.0,190000.0
177,164,Shawn Stewart,107,50000.0,Dining Table,FURN,online,Chennai,2025-09-04,4,Card,0.05,b49023f0bee370414cd5d009ad3aa042b02b1105fb6bc41e829785165754764b,XXXXXX4854,failed,Dining Table,Furniture,200000.0,10000.0,190000.0
178,288,Darren Parker,102,70000.0,Phone,Electronics,online,Hyderabad,2025-08-07,4,NetBanking,0.35,10e29cbeda48e534b6c580cf8e53d92364939d1826d5e1a6b7b6e538bbdd53ad,XXXXXX3569,successful,Phone,Electronics,280000.0,98000.0,182000.0
179,565,Craig Moore,105,45000.0,Tv,Electronics,offline,Mumbai,2025-08-08,3,Cash,0.2,85a16ee2e4ec76cb62f30db773fb4475fe2da9225f62f4864f8b98c133cf599e,XXXXXX2911,successful,TV,Electronics,135000.0,27000.0,108000.0
180,500,Katelyn Garza,108,15000.0,Mixer Grinder,HOME,offline,Bangalore,2025-12-23,5,Cash,0.1,d3cac2c4d94dc93331a8671f4e705d93991e789d7da5a9ac15a812985b6fcc04,XXXXXX0083,successful,Mixer Grinder,Home Appliances,75000.0,7500.0,67500.0
181,693,Joseph Maldonado,108,15000.0,Mixer Grinder,home appliances,online,Delhi,2025-11-27,4,Card,0.4,620906c08a4041373730723e7eadd094e026d0cb9df225a51a4955837a5add4b,XXXXXX5157,successful,Mixer Grinder,Home Appliances,60000.0,24000.0,36000.0
182,749,Linda Lara,109,65000.0,Refrigerator,HOME,online,Mumbai,2025-04-21,4,Cash,0.1,cb4afee4597a3d0dda92f69441f05067c40c08f1f1921e5aba8e8f3f3ca25e1c,XXXXXX4201,successful,Refrigerator,Home Appliances,260000.0,26000.0,234000.0
183,348,James Nash,101,250000.0,Laptop,Electronics,online,Chennai,2025-08-27,5,Cash,0.25,d267e2659aadead31909b31b81ead73645ac2e7a5910a96f039e54f76a297d74,XXXXXX6437,successful,Laptop,Electronics,1250000.0,312500.0,937500.0
184,380,Matthew Douglas,102,70000.0,Phone,Electronics,online,Hyderabad,2026-02-17,3,Cash,0.3,f3763c3e2156a341d9c778da267164ea9e71d82575ff646848c51415c62ef6be,XXXXXX0893,successful,Phone,Electronics,210000.0,63000.0,147000.0
185,672,Austin Perez,106,80000.0,Sofa,furniture,online,Delhi,2025-04-27,2,NetBanking,0.4,b439538e82950d728515c34222fee5ad741082238512d612412a1abe1792d30f,XXXXXX4218,successful,Sofa,Furniture,160000.0,64000.0,96000.0
186,545,Paul Howell,110,45000.0,Microwave,HOME,offline,Hyderabad,2026-03-07,1,UPI,0.3,7e388c44e2b392720aefef0fd9a131f5b202e10d808dec7329c885f634a95163,XXXXXX0103,successful,Microwave,Home Appliances,45000.0,13500.0,31500.0
187,996,Barbara Morris,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-03-18,3,UPI,0.2,2de9cc6882a7ce0eef9e47ff7812f1ae6f2ab38ce0b66a20fd57b6855a32ba83,XXXXXX7956,successful,Laptop,Electronics,750000.0,150000.0,600000.0
188,200,Miguel Proctor,101,250000.0,Laptop,Electronics,offline,Delhi,2025-11-28,2,Cash,0.3,9e8e3e96cbcc9c7acf49b3f51789856ddbf3b1f2e36efd6d8ba845663e3742b4,XXXXXX5835,successful,Laptop,Electronics,500000.0,150000.0,350000.0
189,585,Clifford Hayes,102,70000.0,Phone,Electronics,offline,Delhi,2025-06-29,4,NetBanking,0.25,e5d9fa281a253d55b442c9c98bb9b4a13e7f115b9aec14e65c98eef05cf8f86f,XXXXXX1942,successful,Phone,Electronics,280000.0,70000.0,210000.0
190,843,Chelsea Hester,102,70000.0,Phone,Electronics,online,Bangalore,2025-10-07,3,NetBanking,0.4,ecbc0e35dc196da620940dc02514da8ce48a37089853723b74a9d542d000b3eb,XXXXXX8861,successful,Phone,Electronics,210000.0,84000.0,126000.0
191,552,Anthony Cox,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-04-26,2,NetBanking,0.15,a2b4db22ca166aed82e4cbbbfb34b6fa883908a1df0d187d75389f57356d9c03,XXXXXX7392,successful,Dining Table,Furniture,100000.0,15000.0,85000.0
192,744,Ashley Hull,109,65000.0,Refrigerator,HOME,offline,Chennai,2026-03-07,2,NetBanking,0.05,a1b161599dcfb54b62c6cc6b98202574bfe9d3fbc2c6daef9f7383565a545430,XXXXXX9482,successful,Refrigerator,Home Appliances,130000.0,6500.0,123500.0
193,243,Christian Martin,101,250000.0,Laptop,Electronics,offline,Delhi,2025-07-10,2,Card,0.1,e5c34d6186b0f45bd51377bfeabf6dce3548cfb2115d72b2058719fefb6b6282,XXXXXX1962,successful,Laptop,Electronics,500000.0,50000.0,450000.0
194,56,Joshua Li,103,1300.0,Shirt,clothing,offline,Bangalore,2025-10-26,5,UPI,0.3,e7f7250df6a5cfc0511f04632bd010d9f308f18f4b5b07f88bd026b796e31653,XXXXXX6990,successful,Shirt,Clothing,6500.0,1950.0,4550.0
195,511,Eric Johnson,102,70000.0,Phone,Electronics,online,Hyderabad,2026-12-02,5,Cash,0.1,1ce4fbce9a7504593cc7e3eed6e665f0fbf0343cd64a11fab895f0e265368de6,XXXXXX6834,successful,Phone,Electronics,350000.0,35000.0,315000.0
196,248,Anthony Henry,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-10-31,5,NetBanking,0.25,3decb182b6f79687e4a635f0ed9d34bd10b177e7f0e8b608b7b18cb3f0a72196,XXXXXX7330,successful,Refrigerator,Home Appliances,325000.0,81250.0,243750.0
197,344,Brian Wells,101,250000.0,Laptop,Electronics,online,Chennai,2025-05-29,1,NetBanking,0.2,d3576764638ccac80ca023acdacee7c67025a4afe346a88a9a1de96652089cd7,XXXXXX9708,successful,Laptop,Electronics,250000.0,50000.0,200000.0
198,263,Joshua Anderson,108,15000.0,Mixer Grinder,HOME,offline,Hyderabad,2026-02-20,2,NetBanking,0.25,6aac9df6376ca8fcb39e97e55e37ad12784b0c6ef41160622f87eaa9e976c8ec,XXXXXX8142,successful,Mixer Grinder,Home Appliances,30000.0,7500.0,22500.0
199,628,Kelly Turner,102,70000.0,Phone,Electronics,offline,Chennai,2025-09-12,3,UPI,0.15,32f4726443565b0472771369535d0c6f62fdda854cfe7639e618d88f91c7e951,XXXXXX5626,successful,Phone,Electronics,210000.0,31500.0,178500.0
